"Class","DataMin","DataMax","Mean","Mode","Quad..Mean","Kurtosis","Std..Deviation","Skewness","Variance","X98P","X2P","X75P","X25P","Dist..Card.","Dist..Mean.","Dist..Quad..Mean.","Dist..Kur.","Dist..Std..Devi.","Dist..Skew.","Dist..Vari.","P..Min.","P..Max.","P..Mode.","P..0","P.1","P..Mean","P..Quad..Mean.","P..Kurtosis.","P..Std..Dev.","P..Skew.","P..Vari."
"ANY",0,35.6510168432724,0.803408456168135,1,1.21032112049413,79.6490729591987,0.895557788066964,4.76688937678297,0.872445465368603,2.28680224576965,0,1,0,26.0774123517331,13.4073491907664,16.198671407153,-0.0371665196543909,9.26946898834275,0.625504996182504,87.9607635035911,0,0.579523082920751,0.579523082920751,0.341917300236758,0.579523082920751,0.0402123583283229,0.135893052901307,13.4697056075798,0.132599398203853,3.67469596521056,0.0181495924143586
"ANY",0,20.1206662997138,0.789803241532543,1,1.00025837181349,48.4366631912021,0.613734915781815,3.00678464581062,0.380146620955314,2,0,1,0.690561384195462,16.2867366103455,7.88506478964118,9.44338893078294,-0.26086413994954,5.36199478836894,0.374346420758518,32.5520852223155,6.90561384195462e-06,0.683479296893682,0.683479296893682,0.272359750555707,0.683479296893682,0.0732078961853404,0.194053764139682,11.3871057709414,0.186189245973786,3.22823014887674,0.0358072682845988
"ANY",0,213.519968533423,0.634398509171668,0,3.55915330571148,520.442991563112,3.49785959463088,15.6973782586157,13.5506079100739,8.62896605976857,0,0,0,96.58342548972,56.8718470823377,72.6282105826998,2.12483084024854,45.4027782908057,1.37807236014215,2135.30712338187,3.71033940231428e-06,0.878031022140265,0.878031022140265,0.878031022140265,0.0453582897060621,0.0107842367722234,0.0907926432228717,95.8294811687567,0.0906397466168948,9.72215612838477,0.00827626360974274
"ANY",0,2817.16714164102,39.6011997845471,15.4190687723458,70.6324070768419,314.933065185996,58.4187443573429,10.9676928510343,3428.54618936851,187.71895771753,2.90715078962967,43.4880820172839,15.2095343861729,700.583425879013,436.051602870029,580.959778234948,5.92980459170098,381.702102997092,1.88194184644897,158189.292496248,1e-05,0.0287091712939506,0.0287091712939506,0.0166875692459801,0.00018,0.00142883314824197,0.00484535753948148,18.4191914123957,0.00463442904737778,4.26633625643037,2e-05
"ANY",1,48.6515117725357,8.86671152155642,8.84511634334922,9.3298894517977,4.49468788624896,2.89556920507126,0.875303512287512,8.41071931576297,16,2.9612790858373,10.0387209141627,6.92255817167461,39.8063954291865,20.7015381362122,23.9592349561343,-0.791040934673157,12.2163923066067,0.203095083315512,149.331895888797,1e-05,0.34508059494039,0.34508059494039,0,0.00836345004837029,0.0251382336635608,0.0692639676726237,16.3416708804241,0.0653311549370456,3.90892973218043,0.00428139654424973
"ANY",0,74.0385393688921,6.92540265877937,5.95845842524432,7.91099013551959,11.0673040960068,3.82192624708345,2.16594283343464,14.6415285655512,17.1246247242671,0.958458425244316,8.04154157475568,4.95845842524432,59.1246247242671,29.7771110452332,34.9534967990276,-0.80180286809312,18.460338653175,0.235159789102359,341.107234321023,1e-05,0.154535669276009,0.154535669276009,0.0119357662261138,0.0149482433777605,0.0169159359087003,0.040866921743562,5.77799871948343,0.0375165363498731,2.5753161174479,0.00141338337009773
"ANY",0,105.753058758797,8.43976168733822,6.79885509167798,9.79422542577045,13.2897060850321,4.96786232994011,1.93907104238179,25.0329191163755,20.9942754583899,0.201144908322021,10.3965652750339,5.79885509167798,69.3851161918137,35.6825403309448,42.483863236391,0.191816589444275,23.2203284455953,0.573521382337462,545.175673074727,1.79885509167798e-05,0.115003157412999,0.115003157412999,0.0530442586837569,0.00717489952722564,0.0145055034194654,0.0331254147359706,4.05984460918718,0.0299931170598068,2.26331767933051,0.000918732741326094
"ANY",0,118.759726712247,7.29811859193136,3,11.206647690246,25.3353262337692,8.48216666515868,4.12488819677569,80.2385665462954,35.9221863020211,1.58657557074912,7.65369771700352,3,100.201366438763,50.8584989767041,59.6408424757207,-0.804275814825024,31.2981354032138,0.249957016167364,980.305902974645,3.48054657550529e-05,0.309500251891736,0.309500251891736,0.0119288922512485,0.00640324919179548,0.0100322660890012,0.0390746568239597,44.9630039480083,0.0379546568239597,6.31829473633632,0.00145713987669442
"ANY",0,56.9148595705628,1.98218363818835,0,2.97311592036862,9.52553869118199,2.21492201152604,1.93262726866648,5.50638742010396,7.77603045850992,0,2.88801522925496,0,30.6987529657781,16.0814110077995,19.9295310293106,2.98960110687777,11.968333087763,1.30884902058102,153.603495283867,1e-05,0.367806455057375,0.367806455057375,0.367806455057375,0.205395627932362,0.0355440967280045,0.0907905333004519,12.0867315209572,0.0852268131658062,3.26513099403676,0.00797704160463065
"ANY",0,34.9492820161395,1.16475109089524,0,1.77242815788238,11.8113195414189,1.33593748132738,1.61024152815375,2.41193580327966,4.70704028801993,0,1.85352014400996,0,18.5436544374097,10.3354739394317,13.3451443248449,2.94361190590912,8.67963723573549,1.51273945400743,89.8309774541969,1.71549328533001e-05,0.452189839201604,0.452189839201604,0.452189839201604,0.280185375515032,0.0677504123046715,0.148032652990969,6.84151274464996,0.136764255571694,2.48946521168914,0.0204360352317151
"ANY",0,137.191301696002,1.12800671872088,1,1.50996749011576,830.476347223526,0.947692011533335,7.36722795334616,1.84948262041747,2.75367887876928,0.0942098598461598,1.09420985984616,1,28.3483690680005,19.5138379623808,31.8470830314954,14.687535647408,25.6275363620728,3.57499611807688,895.750869645848,9.42098598461598e-07,0.647160931616847,0.647160931616847,0.158243565780888,0.647160931616847,0.0440852460585721,0.143779925766052,20.9510239514858,0.140064949782521,4.26366078386934,0.0203182756208768
"ANY",0,33,0.882342165386132,0,1.39514314834618,27.7298921484366,1.08069979157925,2.65655799878641,1.20722844841347,3.43459207657725,0,1,0,21.4135198085569,10.9615272704046,13.4555451678149,1.73693084466727,7.98721866405247,1.01692700956621,63.9112190964075,1e-05,0.433121295025717,0.433121295025717,0.433121295025717,0.381390641442123,0.0471729603828862,0.127863932864661,6.99572139207732,0.121630780413714,2.80663124691884,0.0147999207444815
"ANY",0,109.861755694263,0.91622048388544,1,1.09646385784483,8774.35664233817,0.601825336296051,56.412468729993,0.362727989623016,1.75951988669112,0,1,1,23.6072016996332,19.6679645854589,32.1861315875464,6.62601336542816,25.8530730425228,2.39766314955382,691.539900518123,7.59519886691123e-06,0.827403640883416,0.827403640883416,0.133462426436534,0.827403640883416,0.0448465111717908,0.175960108249476,22.22694532988,0.1740533532489,4.62605993698847,0.0304790068215877
"ANY",0,620.59955582791,2.69240323917826,0,10.1560789723956,527.308369656638,9.79269343525009,15.3069970565769,98.0724659668241,23.2193916016258,0,1.95663286675699,0,185.316349609755,108.946744533843,140.699994728298,7.41179930718661,89.237270701838,2.01647906562257,7989.7399350293,1e-05,0.464798460165986,0.464798460165986,0.464798460165986,0.210944874297448,0.00556096790470649,0.039540477250854,112.668176035354,0.0392565997682163,10.1318767499848,0.00159436143499101
"ANY",0,35.152124799788,0.789298261893354,1,0.981693654962629,1664.6514255152,0.583563015908971,11.3948108121354,0.342232768310867,2,0,1,0.144409436732531,11.8773226775229,8.1480533210941,12.5078839828028,5.33690021408368,9.79583170132317,2.14674184938468,182.961119106322,1e-05,0.692670757859051,0.692670757859051,0.265097409050986,0.692670757859051,0.0918379786358774,0.222751073233448,8.11775357986942,0.212770975485183,2.75822673698548,0.0456690947510675
"ANY",0,31.6788422935642,1.06452034242329,1,1.29537487733337,33.9691558723421,0.737928862282822,2.604171769319,0.544941890763475,2.94647371559404,0,1,1,20,10.4652079151361,12.9612510827018,1.34404594189392,7.8441241774499,1.00576747326952,61.6085746663185,5.35262844059617e-07,0.683134486112439,0.683134486112439,0.153988038601594,0.683134486112439,0.05,0.159318915532129,16.5104990478964,0.155202637091305,3.96800667411342,0.0240904088591808
"ANY",0,17.1418900545686,0.883610645760372,1,1.10624697456593,9.25322792310461,0.665537925461624,1.22957081535818,0.445834978315905,2.77162198908627,0,1,0.77162198908627,12.3148659672588,6.16890696654784,7.74173915945396,1.38780679127103,4.84691118433686,0.943259211845268,23.8617585744929,2.2837801091373e-06,0.640562806314882,0.640562806314882,0.251605378769729,0.640562806314882,0.0821909644918889,0.199186862647217,7.87403398031669,0.189460971504953,2.76243929870468,0.0361862642585486
"ANY",0,20.968198178336,0.886665453204205,1,1.32947950489771,31.7217563853223,0.989501379971085,3.49594290694674,1.00481259011677,3.67726727388799,0,1,0,20.677267273888,9.91506965579636,11.6535229214783,-0.915720878204238,6.27311733553626,0.112707949940097,39.3761903054488,1.838633636944e-05,0.532602854389958,0.532602854389958,0.338974312509131,0.532602854389958,0.0484284454789106,0.140514135503853,9.37183764840753,0.135225160276145,3.11415663081511,0.0183712017775699
"ANY",0,30,0.797401535074115,0,1.40702239608884,35.7908057894814,1.15924934425712,4.24913349632323,1.34663726109087,3.97200971841812,0,1,0,24.9440194368362,12.416731678921,14.7588211136955,-0.601508729442954,8.14276552921832,0.350842721903324,66.3064896077871,2.79902815818786e-07,0.464777353164554,0.464777353164554,0.464777353164554,0.39006672850728,0.0400974061799049,0.12319916751802,9.37462071523845,0.118896444991231,3.19990231030405,0.014142800834775
"ANY",0,15.6471094936132,0.549384959299341,0.661777373403311,0.84289330348976,14.1856037991203,0.638312700758018,1.8314552251194,0.407449439368807,2,0,1,0,14.3235547468066,6.82014893252179,8.12484641618252,-0.673855143690407,4.57805004309725,0.259914525454305,21.1118956874779,1e-05,0.513976239972785,0.513976239972785,0.507854799268805,0.448533543952592,0.0701367819226161,0.180511277281865,4.48206883674435,0.172486738853045,2.38878652253617,0.0297933219288662
"ANY",0,33.2877310295589,0.570987246928811,0,1.03897753263076,10.0356184588583,0.86801405369624,1.75515240702423,0.75346822170204,3,0,1,0,27.3425209503621,13.7725302830662,16.4104184430808,-0.56991244990895,9.09062949527416,0.394529076889022,83.3043630981807,5.47899208031594e-07,0.631822567959754,0.631822567959754,0.631822567959754,0.207598951642658,0.0371778219783166,0.130303919527587,20.1501687390018,0.127256951441206,4.34388172452555,0.016268991648634
"ANY",0,23.3491621282883,0.695515402242322,0,1.07480659229817,15.5034475041702,0.819261130144773,1.67761135801695,0.673456881294409,2.8836126239039,0,1,0,12.5819368804805,7.08550303616614,9.35119279332235,3.10529331824217,6.35758743794884,1.55071976069761,40.4659954704659,1.8836126239039e-05,0.491161976401927,0.491161976401927,0.491161976401927,0.355216305475649,0.0804773454118846,0.175490288157691,3.33370538309031,0.162475781943719,2.06353744088374,0.0263989105571387
"ANY",0,19.7214598283172,0.536705333033306,0,0.978787362852991,12.3288384664701,0.818082384732813,2.35091466693027,0.675079170898469,2.84018247853965,0,1,0,15.5205474356189,7.69265812083002,9.31911459556991,-0.00105782531001597,5.43635017236174,0.557870368776778,29.9299441279664,1e-05,0.604635061919484,0.604635061919484,0.604635061919484,0.297678418192705,0.0648045686594583,0.172756122331033,8.78610325886343,0.165598542031674,2.95154568321018,0.0274720102399215
"ANY",0,21.5263271941803,0.480478589351834,0,0.963811605611537,19.6731041049807,0.834281209092732,3.07010982476713,0.696288855891251,3,0,1,0,16.5263271941803,8.27864287987101,10.0460012504236,0.06972009311934,5.87128783973207,0.614251009738459,34.4972567658206,1e-05,0.65535780717154,0.65535780717154,0.65535780717154,0.258795280595673,0.0605631159254163,0.174196946914517,11.2929242218411,0.16846486457482,3.30505424496871,0.0284089902501181
"ANY",0,21,0.463576621933754,0,0.856846253535841,27.2504951552552,0.720616984113795,2.84286309865269,0.528681115964963,2.35465980903246,0,1,0,17.2906803819351,8.75289904059611,10.5967721051239,-0.407133378776077,6.15362147331011,0.509006122482724,37.9782329796428,1e-05,0.628883071945182,0.628883071945182,0.628883071945182,0.306428629946006,0.0580213390746852,0.168837274445316,10.1388024319427,0.163325048023432,3.17054242194278,0.0266752292725677
"ANY",0,21.1547444593161,0.418322082445491,0,0.900770173581671,24.1227996443995,0.797394158897251,3.44935538892558,0.640307866237201,2.90608271770179,0,1,0,16.530413588509,8.27620149354145,10.0304239612703,-0.102317075778712,5.84643037066963,0.570756825694982,34.4781882201116,1e-05,0.692018593405876,0.692018593405876,0.692018593405876,0.244098968874365,0.0611219125891291,0.181499002664164,12.296660193731,0.176352725263201,3.44107005181143,0.0311592263533175
"ANY",0,1034.33752615633,38.8946945504471,2.30515034403652,58.9422908349786,42.8301999903222,43.9119290848864,4.35985429041089,2323.64693250377,167.08933167106,0.384191724006087,47.610300688073,14.6158082759939,326.711372419726,180.609863796302,225.802151923169,8.2550364861768,134.517721389203,1.73057673308233,18417.2048556462,0.000114126972381491,0.0562677396503254,0.0562677396503254,0.0532268621548172,0.000170680262041278,0.00310785873786313,0.00727158082759939,17.5602679832585,0.00657016522763763,3.51616929797928,4.80790413799696e-05
"ANY",0,122.0423900811,10.2963000872398,3,17.0372163020413,12.0759947308241,13.539692533008,2.98812610245948,190.545056227287,54.534786414355,0,11.3239133153111,3.33804334234446,103.84564700909,53.015881777292,62.218671223924,-0.85007647163013,32.7024015171851,0.250385105758207,1080.63573229847,0.000337597895404324,0.248425008127801,0.248425008127801,0.0233397832882777,0.00545978328827769,0.00989473957080394,0.0324110334445816,40.5860340939408,0.031007381183682,5.97577986206543,0.000968445697026327
"ANY",0,270.849708919181,8.51273002455442,0.519705790327862,15.3921209005956,53.3000974411809,12.6533561463081,4.68029053641879,189.280547349994,45.6405491092522,0,9.48029420967214,2.48029420967214,104.527061032131,59.6042824592828,75.4734741505053,3.84638180792079,46.4757930804244,1.53863262686701,2161.56445387045,0.000269852895163931,0.193621024225121,0.193621024225121,0.118772996302103,0.105818439754958,0.0096933527387213,0.0291564848201885,26.0247217981641,0.0276334054461541,4.71507430892016,0.000765123505485244
"ANY",0,151.848593409173,6.53060471825903,3.56605626363307,9.37852333505033,75.6904105892241,6.7281365012002,5.55374493080928,45.4929367024031,23.4055837317696,0,8.10848593409173,2.89151406590827,51.6648951659445,29.1178335442037,38.3536375795631,11.1161020955318,25.2036373965552,2.61703030662971,660.459046867648,0.000454672173613217,0.134663511668444,0.134663511668444,0.0549799844575627,0.0653489636467677,0.0201766980502871,0.0398135734481527,4.86398808900967,0.0345944988724287,2.16000041318777,0.00120179365713615
"ANY",1,35.9044726137072,7.19922986147671,2.06460518669337,9.05210612079047,0.300463493732987,5.48388927979757,0.90241136530526,34.3442688719664,20.3876311201602,1,11.3230259334669,2.06460518669337,32.9044726137072,17.0908847996982,19.6699896770661,-0.964094924720619,9.89136910164766,0.136741618311252,113.000041999501,0.000249171729260124,0.190498945675804,0.190498945675804,0,0.170739873410775,0.0375575262930151,0.0610057041387772,3.3382614575618,0.0492140254903026,1.79423652237352,0.00298027057786938
"ANY",0,233.401915441733,5.87400080344199,0,8.18414646006691,28.8618459862899,5.61245662533673,2.54282759781608,31.9515014439021,20.1168936085887,0,8.5324255656451,1.76621278282255,84.5060003963299,46.7489065489808,60.5870998031298,8.91664264273238,38.6912959688474,2.35868659109749,1503.31507380924,5.96157403802499e-05,0.228405954387495,0.228405954387495,0.228405954387495,0.0291902390851779,0.012530257344353,0.0358190895795403,22.8397606031729,0.0337645176858967,4.29167612962243,0.00118859104806092
"ANY",0,18.8522889527958,2.78724143281331,1.05292254150845,3.40387747908633,5.52240989352502,1.95420887739558,1.7076493300199,3.84076020109108,8.15876762452535,1,4,1.05292254150845,16.7938381226268,8.14961169407057,9.72722949635269,-0.717448579605452,5.46985210316371,0.267831874991297,32.6079712407556,0.000486714081736282,0.281294994109776,0.281294994109776,0.0164488471353659,0.276947936550272,0.0608996223447844,0.108630365250264,1.46821625989672,0.092808476931632,1.62214128623914,0.00865655630906112
"ANY",0,187.535830991343,0.220175747773899,0,4.24948706734904,1838.85714514301,4.24439862738947,41.8613801598965,19.1240403888483,1,0,0,0,4.41090667061508,47.6853210816626,93.6983614330763,3.83349291219078,93.0598320986174,1.94563973601483,9224.86676267689,0.000479866844154894,0.877777164694602,0.877777164694602,0.877777164694602,0.118740768061895,0.239727333234623,0.431337200078778,4.03389924810867,0.411342519957507,1.97966743387159,0.170318486249503
"ANY",0,8.7121903996449,0.197096484072383,0,0.744461459047636,39.9435724873215,0.717709633958116,5.43740253872593,0.528245680936635,2.42438079928979,0,0,0,9,4.07913147530454,4.89940693559496,-0.886963831740082,2.87809961167445,0.172236126250122,8.29132187494944,0.00051,0.891383376378783,0.891383376378783,0.891383376378783,0.0662394019877305,0.11111,0.298510848250091,8.77200807408214,0.293847227113235,2.95324306659549,0.0864225820120797
"ANY",0,8,0.191784106815539,0,0.563879903838516,43.9912030774879,0.530050234374607,5.06366709950261,0.281084172656806,1.30574123398401,0,0,0,9,4,4.76095,-1.2,2.73861,0,7.5,0.000357129383007996,0.840263130623768,0.840263130623768,0.840263130623768,0.142544209344217,0.11111,0.284134577407292,8.26397946860442,0.277366286040132,2.85176175252702,0.076954858521584
"ANY",0,4.72592233750038,0.119595258765852,0,0.397279370338973,26.6786443605737,0.378514717066104,4.23330674267847,0.143879340456359,1,0,0,0,5,2.14518446750008,2.69874269380413,-0.344798153414179,1.82969580836013,0.428388549029098,3.37110680500045,0.000649779607874807,0.894802661633899,0.894802661633899,0.894802661633899,0.0946662364054751,0.2,0.402678801151884,4.74855300618554,0.390692701205262,2.17254191244242,0.152835394354509
"ANY",0,5.44459840445779,0.144825278808672,0,0.577593333768409,27.1003739128405,0.558365203902386,4.53049439789916,0.343517174392468,2.33379521337338,0,0,0,5.88919680891559,2.66675904267468,3.28763812671164,-1.62389360574972,2.11214666781009,0.130802629766145,4.46302089696254,0.00051,0.913298785918732,0.913298785918732,0.913298785918732,0.0619517382235872,0.174595647169282,0.380817656827641,5.72108621844134,0.371965940074448,2.37539982432639,0.138532547176895
"ANY",0,9.76211644988507,0.14757505912777,0,0.602962648688611,57.5295323426802,0.584485543612866,6.40574476270853,0.342580448713098,2.23788355011493,0,0,0,10.5242328997701,4.81497893239161,5.72688645492259,-1.15382204525169,3.25870962856002,0.0626085715547483,10.6299578647832,0.000174668762050569,0.906456613819441,0.906456613819441,0.906456613819441,0.0661119896847662,0.0957152477123216,0.281276351433825,10.3536980311382,0.278211460399395,3.20772423341847,0.077733829510333
"ANY",0,5.1048814447131,0.135629140708384,0,0.457459225293894,29.9651288994667,0.436556290816329,4.35162322708479,0.202650139864734,1.3146443341393,0,0,0,5.2097628894262,2.46292886682786,3.09318413895378,-1.88317238376607,2.0827237819266,0.210809370955618,4.33845687933295,0.00051,0.889009023296987,0.889009023296987,0.889009023296987,0.0973434510897892,0.194007074249093,0.393343021133428,4.94488732013828,0.380924276302916,2.21152376011515,0.145170616570306
"ANY",0,86.4050653104205,0.1022120311207,0,2.12302230075374,653.350544180894,2.11427178410379,16.6828277435211,11.2205936985885,0.668999743880704,0,0,0,2.6689997438807,43.2025326552102,61.0151701630004,0,60.8204979275286,0,10931.7869579556,0.000851189869379159,0.941748632105656,0.941748632105656,0.941748632105656,0.0574001780249644,0.388497812687403,0.588203245384339,0,0.570954381846229,1.12195271047257,0.33506168275435
"ANY",0,245.196092018858,0.125229742661808,0,5.54124194389399,1958,5.54124194389399,44.24929,30.7728701847741,0,0,0,0,2,122.598046009429,173.379819684526,0,173.379819684526,0,30126.6405906295,0.00051,0.99949,0.99949,0.99949,0,0.5,0.70675,0,0.70638,0,0.49898
"ANY",0,26.1761134443805,0.0690857192848669,0,0.533045459787636,604.044503846675,0.528575955691561,18.4467973654499,0.282040289147478,1,0,0,0,13.7651820741594,7.81156814999357,10.3608472794166,2.87189440787327,7.07000569956517,1.5560339528066,50.73820440366,8.29149859212339e-05,0.964782144967262,0.964782144967262,0.964782144967262,0.0208345454720641,0.0742255074071325,0.261727268818403,13.7462061506936,0.260831489372733,3.69989123635646,0.0683645049957605
"ANY",0,4.16641088831238,0.253122834659615,0,0.689909199060518,7.12095907359297,0.641443663550106,2.49163202816264,0.426893812368377,1.83358911168762,0,0,0,5,2.03328217766248,2.50662884261094,-1.00395299658806,1.63811908815816,0.0982040575197874,2.69969306597486,0.000101541335273068,0.867121180295518,0.867121180295518,0.867121180295518,0.013273899293975,0.2,0.392333102665988,4.50559160423262,0.377338239778096,2.1137412950035,0.142476446230456
"ANY",0,3.42041271715425,0.0886284595580958,0,0.375089966621795,33.1370978647643,0.364326392727382,5.1775676288123,0.134544822152215,1,0,0,0,4.42041271715425,1.71020635857712,2.11410602290848,-1.2,1.41297274988231,0,2.01701252958615,0.00225441048574867,0.928884109338874,0.928884109338874,0.928884109338874,0.0610061962893885,0.228979364142288,0.444569007210273,4.34106367094082,0.433828020045499,2.07708990768459,0.188448407110777
"ANY",0,2.80852971645072,0.0999544702514866,0,0.3323021142051,14.0490429260186,0.316974401593367,3.38138810760872,0.102948787226961,1,0,0,0,3.53901981096715,1.377313867677,1.76051937693726,-0.529107236643461,1.28935661492338,0.0634722778404364,1.88938268809579,0.000882549948203378,0.904644621293335,0.904644621293335,0.904644621293335,0.0918558875762159,0.297396244301875,0.493883059108304,1.26811148277659,0.471538738766545,1.80746775796634,0.225192512688683
"ANY",0,3.13479694421403,0.0843387464415492,0,0.339661290400084,28.7219447210102,0.329026934791177,4.77320632446335,0.109389988105642,1,0,0,0,4.13479694421403,1.56739847210702,1.94883159973889,-1.2,1.3301013333637,0,1.77900033752188,0.00255,0.926888915804096,0.926888915804096,0.926888915804096,0.0660860324863228,0.243260152789298,0.457929406509539,4.04276526589352,0.445968627258088,2.00593491341629,0.199032172895893
"ANY",0,2.22670817212202,0.0870306518255244,0,0.305908449830082,11.8365050697977,0.29330680407326,3.37243163214463,0.0861728588486929,1,0,0,0,3.22670817212202,1.11335408606101,1.42244446652323,-0.27204980654642,1.06596981100579,0,1.15113953710858,0.00136686350334669,0.91572593277293,0.91572593277293,0.91572593277293,0.0820955884675263,0.314438408017072,0.514578192313062,0.88398503890161,0.491877789834503,1.7438323579351,0.242436423611038
"ANY",0,664.175660789013,27.879559739217,0.870407575042918,40.1400765064633,24.7587344957853,28.774208262569,3.53122466383495,900.406801872523,112.980625774013,0,34.0057883912232,11.5183696998283,270.595627838047,144.356973714389,174.426522083268,2.15059971144196,98.0708241954812,0.923631521390092,11494.4233282066,0.000162166570590343,0.122124041162953,0.122124041162953,0.0514440447108843,0.00213835915993433,0.00525429773544893,0.0151958926298888,27.219071421429,0.0143070526957908,4.45825465550523,0.000348839934098069
"ANY",0,192.993948438438,6.76148188887539,5.1041452374775,8.45142860801646,91.3731775330048,5.0132635308065,4.6018952041883,25.1700256252128,19.47219364997,0,8.47219364997,4.1041452374775,90.3265960377175,51.093380991132,64.3357802161491,1.58277580820889,39.2116141601199,1.15009182253165,1664.48193324366,1.3680484124925e-05,0.122816525236091,0.122816525236091,0.0471724538835557,0.0462294214181113,0.0113685131658451,0.0304122142219916,7.8100743673552,0.0283054196667532,2.89106060160456,0.00080263903175015
"ANY",1,24.8570080595091,8.06544833106305,5.89076423179358,8.45673031415027,0.525119272872126,2.5123421554168,0.233123497999916,6.48633419356857,13.3277073046193,2.89076423179358,10.1092357682064,5.89076423179358,23.4200649866834,12.3191007550907,14.1376879604532,-1.08603833432632,7.08898912687254,0.0825204224134423,51.8601388123353,2.78152846358716e-05,0.185407498652106,0.185407498652106,0,0.00840952196491882,0.0436061002326757,0.0737384820364043,0.646209600943392,0.0607808680259716,1.28512461561652,0.00371068455928005
"ANY",0,93.1704314211383,5.57726223293325,4,7.48583826419632,22.5146691359007,4.96795013232666,3.34009769069054,26.0136435726321,20.4108356032521,0,6.784236300271,2.784236300271,71.5645239143632,36.2702782764199,42.553479556036,-0.82093984464658,22.4112580362588,0.221130289336499,550.588458061354,2e-05,0.233261593955187,0.233261593955187,0.0694036439973442,0.0151156450689863,0.016641451530233,0.045024564783317,18.7886203873366,0.0418408592273062,4.00422602326917,0.00177970462466124
"ANY",0,99.1665261667222,5.69788828461248,4,7.71455852953652,24.4545395451337,5.1837188330164,3.56490973222477,27.8132222768806,21.3333117179573,0,6.86110930982977,2.86110930982977,75.6387934209779,38.3846565671921,45.0349218550707,-0.80493565278654,23.7103603928856,0.229214255021699,596.337254962813,2e-05,0.239271525842492,0.239271525842492,0.0700685955300275,0.0102895575288869,0.0150055938868225,0.0434125377728697,20.5154364818474,0.0407930801070202,4.24509991142061,0.00168361336271279
"ANY",0,253.232831726549,4.35802347061724,2.73957697604783,6.77964174894645,420.154725447241,5.00964089052343,12.7339889438812,27.254679907059,15.5208460479043,0,5.15971798403189,2.15971798403189,102.965358303394,65.515265130657,85.3038412605315,1.55238997606435,54.72514428026,1.24478932861428,3005.08431865249,1.42014100798406e-05,0.205455203403893,0.205455203403893,0.051300525089323,0.130224297779745,0.0100237078821356,0.0360320785017963,20.3073950822219,0.0347565941283433,4.37132282458348,0.00120798589920159
"ANY",0,155.85857245326,1.43951797547501,0,3.44690274796404,464.241435581061,3.1282159699744,14.0825557149808,9.84183798793927,8.71681120619178,0,2,0,47.8318879380822,31.5284049327432,43.7999676283511,6.19795931714587,30.7281243012821,2.14131285988856,944.596571389384,5.58405603095889e-05,0.488091244049929,0.488091244049929,0.488091244049929,0.205921761208698,0.0210759172730148,0.0802872114547342,28.8625790013523,0.0783123448773101,5.15188811163984,0.00617999332599342
"ANY",0,29.588801311329,0.808133763115238,0.0411198688670993,1.41718194216509,34.7075650159584,1.16373383981087,4.20904632805014,1.35474160766204,4,0,1,0,24.8355205245316,12.3396675199643,14.655278599059,-0.636418202926638,8.07006321988103,0.332002656603456,65.2751263320673,8.22397377341986e-07,0.465580805398859,0.465580805398859,0.457941967359418,0.394757918913383,0.0403133334007673,0.1233262205943,9.37982288729468,0.118970988738546,3.19674989426631,0.01415993878562
"ANY",0,22.2538306582719,0.642704183871597,0,1.14057633236728,3.29543132177639,0.942254850009754,1.43310086261617,0.887903870582897,3,0,1,0,18.0149899278767,8.96720139247854,10.7972526590983,-0.386787577542197,6.18599451390187,0.437672106933654,44.2515508070997,1.07461693417281e-05,0.618650363012548,0.618650363012548,0.618650363012548,0.175992715004212,0.0632815758788539,0.164166582623925,13.0053690264005,0.156325876379209,3.42042452169799,0.0250341040223464
"ANY",0,9.1037789080292,0.602869204760175,0,1.06711848847615,1.70063450396577,0.880511207025051,1.40126910886701,0.778479046868263,3,0,1,0,9.0778341810219,4.1244141943361,4.95999637442371,-0.884362975012569,2.91983283474679,0.15947797808965,9.57017125821864,4.43513818248175e-05,0.61470012690238,0.61470012690238,0.61470012690238,0.213184221643431,0.123918883225606,0.23129934289838,5.63548719260748,0.207987106582453,2.2772257222168,0.0441472475960292
"ANY",0,117.578733220696,0.393773331221808,0,2.05077037696629,391.648982823896,2.01253232707571,14.0329489888589,4.05028509563506,5.08882917370647,0,0,0,52.5329750422388,29.1816208481761,36.5107746448478,3.89243808126501,22.153848238666,1.45074475529193,491.30491490326,1.91117082629353e-05,0.889230631868374,0.889230631868374,0.889230631868374,0.0489219616437424,0.0190532299443241,0.122982004613727,52.1204624763592,0.122665557780676,7.20641835968341,0.0150509957790654
"ANY",0,12.2376050036401,0.382889826629823,0,0.704405711171487,8.35779381915355,0.591237166042756,1.87259323570983,0.3495781467997,2,0,1,0,11.3646708363667,5.49146318902391,6.65205323125259,-0.714232330738185,3.93103861280689,0.377702833957244,15.7896890410194,1.12706583272666e-05,0.661591977721006,0.661591977721006,0.661591977721006,0.301918821562203,0.0908942290222179,0.218482470667595,6.4048867907626,0.208282763308184,2.54983745251879,0.0437196829346754
"ANY",0,58.4059063950554,0.341658962938259,0,1.49850634965199,217.901844242953,1.45881027055196,11.0341382715437,2.12878092160948,3.89852340123616,0,0,0,41.5073829938192,21.9267377756771,26.4759768242171,-0.0565595182285714,15.0204068368309,0.638217291061466,225.67672934566,1.10147659876384e-05,0.885876003826091,0.885876003826091,0.885876003826091,0.022951555315305,0.0241210870132758,0.137905347131244,41.0806171249918,0.137447524323096,6.39477961207835,0.0188927112719161
